,GSE57577,GSE77003
CWC15,-0.10542031037902344,0.15573192570296346
CWC22,0.07288475444873299,0.13902590348504162
CWC25,0.17633483202140487,0.043064765872375954
CWC27,-0.19907978065286525,-0.07697146806003907
CWF19L1,-0.181604434181867,0.2003039584048416
CWF19L2,0.016591569778044324,-0.1624460285758178
CX3CL1,-0.27727689827206814,-0.009190444025440225
CXADR,0.2200653613027228,-0.8525475159859597
CXCL1,-0.15033860807828273,0.4015827310017803
CXCL10,-0.0598178552930817,0.5363266823913091
CXCL11,0.048449636504333315,0.2749368640428699
CXCL12,0.08845551289023823,0.22962893694204167
CXCL14,0.12503449676360234,-0.29645857535669173
CXCL16,1.5517753304570858,-0.03861367184094222
CXCL2,0.021516824805967123,0.36182230481502686
CXCL3,0.027045004292259263,-0.2571100309361245
CXCL5,-0.2429661244674249,0.5577158300918179
CXCR4,-0.39528881782460473,-0.04320818008831062
CXX1A,-0.38910616653995445,0.0327820084178303
CXX1B,-0.45337223570938234,0.21941887327903098
CXX1C,-0.4120948238993174,0.0008008299072624903
CXXC1,-0.0745041406086342,0.3818430631933172
CXXC5,0.16508366386499596,0.3905527466933414
CYB561,-0.12501811441694555,-0.823203251358072
CYB561D1,0.01661769043644723,0.061863540509224046
CYB561D2,-0.1598873405411898,0.047526858621348644
CYB5B,-0.3379149904680574,-0.795835791463273
CYB5D1,-0.1816716054433405,0.07938978216612025
CYB5D2,0.1255419043334407,0.2360017769440539
CYB5R1,0.2971613175915646,0.443604187922241
CYB5R3,0.14989003457669892,-0.00784931254184329
CYB5R4,-0.4857050845179467,-0.08670909901279522
CYB5RL,0.3155313087880378,0.1973254386942268
CYBB,-0.3642677215277976,-0.04747871016688321
CYC1,0.0030772918019978945,0.07666063652005128
CYCS,0.03657297365746981,-0.29411367273302513
CYCT,-0.33479614007913394,0.2619480852702951
CYFIP1,0.15132461713326162,0.03147823147316764
CYFIP2,0.521601253444004,-0.5691144763502676
CYHR1,0.1898331816710721,0.07920983813287208
CYLD,-0.0654481125587365,-0.49596041341086883
CYP11A1,0.2989835763704396,0.5080911052892819
CYP1B1,-0.25464971535092246,0.2523228913193196
CYP20A1,-0.6702613965517332,-0.05357470524590768
CYP26A1,0.4148453207155374,-0.14758077554431615
CYP26B1,0.04562177708971317,-0.0752063441891736
CYP27A1,0.29484491702015214,-0.38297802783030144
CYP2B23,-0.057104181366347984,1.2010660945189187
CYP2D22,0.34531478130058557,0.24290203190957005
CYP2J6,-0.40844721484244617,0.196294343179524
CYP2S1,0.43185298542753703,0.03473973769742411
CYP39A1,0.3428010875011025,-0.23712565093628402
CYP46A1,0.3176816937648563,-0.48515205428285
CYP4A12B,-0.5520092972840622,0.2844650442670475
CYP4F13,0.6081553046940211,0.3065500218307702
CYP4F16,-0.6803171690556242,-0.05195176170645599
CYP4F17,-0.148672964145679,0.26601111468493466
CYP4F39,0.31770909956606497,0.17708259579625962
CYP4V3,0.10679952035985511,0.02644140560783992
CYP51,-0.10089415981869276,-0.708183954089046
CYP7B1,-0.6311472333205931,-0.158252165248845
CYR61,0.1675999484960693,0.13321336426284702
CYTH1,0.4646051662573305,-0.15670702666641834
CYTH2,-0.01166979523654188,0.031084157126094247
CYTH3,0.129976787115051,0.3371355988279747
CYTH4,0.6369110309427382,-0.12479008872181163
CYYR1,-0.4023551700990565,-0.7530030816082163
D030025P21RIK,-0.39819591021967415,0.013796694159802225
D030028A08RIK,-0.19808003949062736,-0.1851427467305652
D030056L22RIK,-0.6525074037653464,-0.1066307151293433
D10JHU81E,0.29951875922343696,-0.2530097510925602
D10WSU102E,-0.1949124695725013,0.060517416675561986
D11WSU47E,-0.1623640057406579,-0.16511582711746176
D130020L05RIK,-0.03857262245304138,0.4159834074910229
D130040H23RIK,-0.16178999132873484,0.07604561021941092
D15ERTD621E,-0.3292199935953253,0.034179630055617416
D16ERTD472E,0.012853749888167787,-0.10553992132511869
D17H6S53E,-0.0784814302379453,0.055844997469341795
D17WSU104E,0.0761590056547865,-0.2421341364572891
D17WSU92E,0.09400224267653101,-0.06742917494421441
D19BWG1357E,-0.2173627893836363,0.2351141763919502
D1ERTD622E,-0.5854336833778455,-0.19658225439165822
D1PAS1,0.455285165431941,0.9972308123510829
D230025D16RIK,-0.02644907749784675,-0.6604272899205297
D2HGDH,-0.04507415824961036,0.16461930441188244
D2WSU81E,0.3793178666527952,0.4160389096247288
D330023K18RIK,-0.22695075865978154,0.8182553761550247
D330041H03RIK,0.610071159682896,0.23882918866894132
D3ERTD254E,-0.3415165357567358,0.005184494149779173
D3ERTD751E,-0.1388154478871888,-0.0811210538524163
D430020J02RIK,0.0,-0.18055605931905916
D430036J16RIK,-0.1442250612133369,-0.06072845364729193
D430042O09RIK,0.3778361266915675,0.10547322974260553
D5ERTD579E,0.16083572457413542,-0.21496009355305246
D630023F18RIK,-0.6104451806678544,-0.8717950988847751
D630032N06RIK,0.20048860463170426,-0.3461131042328882
D630045J12RIK,-0.013712297695896769,-0.3568970886116456
D6WSU163E,-0.22615946935394549,-0.0702387029323508
D8ERTD738E,0.12512307479150842,-0.10038699283775365
D8ERTD82E,0.449100558540628,-0.9098239826552379
D930015E06RIK,0.029461928054690834,-0.34413707142418337
D930015M05RIK,0.030700693987611077,0.1934342744591433
D930016D06RIK,-0.05605176925632893,0.009298470959227423
D930028M14RIK,0.3070480348282342,0.09838724959076328
D930048N14RIK,-0.1104973665426825,0.8713544383817557
DAAM1,0.13602035413069835,-0.25570644649387786
DAB1,-0.41777174373428005,-0.6650080752535001
DAB2,0.6890790010828423,-1.2865418330670484
DAB2IP,0.45484195692415774,0.23695874229428204
DACH1,-0.016896146000006863,-0.1801324666288472
DACT1,-0.23944499630142824,-0.5029364402558363
DACT2,0.5480585857094562,0.010143484834931105
DACT3,0.9474473590626673,0.12401480508574636
DAD1,-0.13367338707461762,0.3521442895043734
DAG1,0.05302257440011893,0.00532788481365376
DAGLA,0.38392124433623664,0.30509365602410243
DAGLB,0.08907430176485964,0.24201337632058628
DAK,0.20819161349421877,-0.017920542223294422
DALRD3,0.4802767721481427,0.3547699248212943
DAND5,0.2813888216122653,0.22348159561109937
DAP,0.6388248288371317,0.11235343265672748
DAP3,-0.078589068072624,-0.058205445390358435
DAPK1,0.5772768917745417,-0.1226578268473566
DAPK2,-0.5860507522302097,-0.23401451707445964
DAPK3,0.3781460714637035,0.42079390801940075
DAPP1,1.1376961844725528,0.5030681836309654
DARS,-0.25225947355875267,0.35626266401834616
DARS2,0.35000167643886293,0.2902749610452293
DAXX,0.3052846212177034,0.40539756442768926
DAZAP1,0.20443338196519534,-0.10152866714183961
DAZAP2,0.10291578053831163,0.03532189357478188
DAZL,-3.5280451325842668,-2.5820237445003005
DBF4,0.22120633625263242,0.2258620230276911
DBI,0.0016313101381522088,0.04311517149211053
DBIL5,-0.11566750143670856,0.06489580222683111
DBN1,0.5557478947290333,0.12525713082203183
DBNDD2,-0.2018070991746146,-0.013095657611683187
DBNL,-0.09565891718376562,0.20190358002672681
DBP,-0.3165515782794177,0.27747863426411756
DBR1,-0.013599617962470667,0.3664128825157267
DBT,-0.1318663845986081,-0.1698155778736079
DCAF10,-0.29438051640045293,0.3009687904975755
DCAF11,0.45079792550138365,0.21806051573823915
DCAF12,-0.16686695266808282,0.056140590359932574
DCAF12L1,-1.5088810106931265,-0.2566264858535723
DCAF13,-0.24266315737199484,0.32217864977526034
DCAF15,0.17958672227903172,-0.42251782161555695
DCAF17,0.6720992780723698,0.23926913422570628
DCAF4,0.09350835132405866,-0.36042328223901254
DCAF5,-0.08207528644388518,-0.22341212487114204
DCAF6,-0.46775578882708446,-0.04434471960701014
DCAF7,-0.047237733906628776,-0.4394282740623261
DCAF8,0.24096892525593105,0.1900920598104303
DCAKD,-0.0010633977967851038,-0.39741050590395677
DCBLD1,0.031008397988887104,-0.29080347249660177
DCBLD2,-0.5675580504893589,-0.4041179231545051
DCDC2A,-1.1711079079268698,-0.44495122218867533
DCDC2B,0.11756440827332854,0.17969879348896767
DCHS1,-0.15854532935823168,-0.04644981293964434
DCK,-0.2741399793646977,-0.16646804485979683
DCLK1,-0.0841568133658802,0.230108703392233
DCLK2,0.16830594778433472,0.14452786809908158
DCLRE1A,0.2858808244800155,0.4501484797815798
DCLRE1B,0.20914279406662173,-0.0075486894179883635
DCLRE1C,-0.2135115840947801,-0.04783712157546649
DCN,-0.03325028629402526,0.16300336508083202
DCP1A,-0.18509593410841596,0.13581625604090108
DCP1B,0.28644337351985216,0.3030548681612242
DCP2,-0.08955705267040814,-0.08007529389488965
DCPS,0.1522904568559751,0.17942813566774074
DCTD,0.25482623010561767,-0.44025673513799823
DCTN1,0.06987633573335383,-0.310886809959003
DCTN2,0.07294778226877163,0.20506052985478807
DCTN3,0.1658924353033182,0.09690911303147143
DCTN4,-0.06982086800090492,0.36982101032832926
DCTN5,-0.11137397318335207,0.18305217145412378
DCTN6,0.20978449826620515,-0.23704051892518851
DCTPP1,0.1419557267236824,0.053625578458524004
DCUN1D1,-0.08030575113673466,-0.5595244115147313
DCUN1D2,0.11653492365856666,-0.05832525431046243
DCUN1D3,-0.4849597488149957,0.06712507816852531
DCUN1D4,-0.1995601100985569,-0.0846044121638756
DCUN1D5,-0.4849279972170528,0.07456601551362851
DCXR,0.38371268476435905,-0.5503961192105948
DDA1,-0.1113461080074174,-0.3051632124079564
DDAH1,0.3014381607159886,-0.0014498639339848296
DDAH2,0.06556464932118011,-0.07874132275910029
DDB1,-0.038343764528644186,-0.01053593443695
DDB2,0.36823853532592965,0.16820128438454418
DDC,-0.04593943367718012,-0.41801472639012704
DDHD1,-0.49832412685427974,-0.19757780314196705
DDHD2,0.2463519827691556,-0.4123159769724092
DDI2,-0.08098362599185549,0.13740818780363195
DDIT3,0.48439790645901537,0.26862434189539197
DDIT4,-0.7100650576550418,-0.11978479792903673
DDIT4L,-0.33846905451773157,-0.270558695472475
DDOST,-0.09913201344465694,-0.050795882918889035
DDR1,0.13448400118348447,0.07763272779339303
DDR2,-0.22169204625390937,0.34692770531652384
DDRGK1,-0.2981559320772327,0.28345394707272664
DDT,0.19347323182531895,-0.14600316910424738
DDX1,-0.19474166556294215,-0.2485635089269529
DDX10,-0.29517712065210855,-0.02998463519975214
DDX11,0.34917711709775423,0.1740322229618556
DDX17,-0.1990979209195034,0.3848551752513778
DDX18,0.01513844789498986,0.45965477907614805
DDX19A,-0.14262248012938006,-0.3548749438548535
DDX19B,-0.08510916875849617,-0.7195428508736676
DDX20,-0.22042382363732216,0.06813062806913095
DDX21,0.01462932327028188,0.2743091203199768
DDX23,-0.07619700310203914,0.061323225756653166
DDX24,-0.08387583500878026,0.0038246724954520417
DDX25,0.11689802316049569,-0.3335575292682855
DDX26B,0.13359953713374795,-0.03924447832488065
DDX27,0.26767990597469815,0.1277117996781003
DDX28,-0.1949890593417356,-0.054340295132401906
DDX31,-0.3095582852040559,0.23426836587951616
DDX39,0.15480815747487853,0.028367093453699255
DDX39B,-0.1210337489794977,0.5294932542942421
DDX3X,-0.07887471179944328,-0.05264420718631513
DDX3Y,0.14001098631009867,0.24641869533715632
DDX4,0.6286165084744959,0.38495126228667687
DDX41,0.21450354274091055,0.03880623326803789
DDX42,-0.05679701843067342,-0.24267754607668923
DDX43,-0.4849481141403724,0.5268813593986033
DDX46,-0.025472323150035336,0.23970424716127336
DDX47,0.25080629515681796,-0.1517129851594312
DDX49,0.017279284822397045,-0.21154722311310348
DDX5,-0.26828316671499763,0.05943910461063595
DDX50,0.08143398628251663,0.11086209122370505
DDX51,-0.2298012597277186,0.36955862488629343
DDX52,0.0849832100793364,0.17960643455432557
DDX54,0.22790729338531435,-0.0639235118515531
DDX55,-0.2647232161108848,0.2605496912009877
DDX56,0.22333631235183216,0.033464550838190554
DDX58,-0.11157251239452748,0.6285352338085737
DDX59,0.23344180485740962,-0.5363319294272664
DDX6,0.04632023921437334,-0.052918833808710986
DDX60,-0.17966599722991994,-0.22026932565074853
DEAF1,0.158941679709522,0.6283990600084945
DEAR1,0.33142008075529017,0.15564829436395544
DEB1,-0.038337124169018466,0.10316638320867266
DECR1,-0.2122421122800242,0.649097467007429
DECR2,0.5670861872703856,0.003975344139739878
DEDD,0.0648998147577391,0.3264467567513205
DEDD2,0.3979557538952325,0.25667440481581894
DEF6,0.2717983970255693,0.04726396620417095
DEFB42,-0.7146781920185286,-1.0564573812911728
DEGS1,-0.09450416218626945,0.39574550196079805
DEGS2,0.02742097531907195,-0.3234563564527182
DEK,-0.15642749494410424,0.0683069778777714
DENND1A,0.24047455798789175,0.2227423670744093
DENND1B,0.1649458624274378,-0.12376140060770702
DENND1C,0.20124663596666736,-0.08289452802488029
DENND2A,0.15587979789651607,-0.37784846762684365
DENND2C,-0.42815052885297344,-0.2742307617546409
DENND3,0.29934520249646424,-0.3375481279697632
DENND4A,0.17039944407507424,-0.20669312329805
DENND4B,-0.0463890701750338,-0.13596683440789015
DENND4C,0.08187369094594743,-0.06661071659948758
DENND5A,-0.13557383402641898,-0.28076630333559827
DENND5B,0.18991712160666507,-0.48548341565172115
DENR,0.03204131069497684,0.206082979648591
DEPDC1A,-0.6477764943467084,-0.2379604038462535
DEPDC1B,0.20006924185400754,-0.09359352122337627
DEPDC5,0.5639303792994212,-0.14900830444669078
DEPDC7,-0.10120137283710573,0.13615537137487532
DEPTOR,0.15978716990242736,-0.33132654348793666
DERA,0.013536087582276757,-0.08347030999453064
DERL1,-0.48773969210927426,0.17053301226710538
DERL2,-0.4454598237440952,-0.21684589058098824
DERL3,-0.16409305836772647,-0.16700454862604674
DES,0.7769995508090832,0.420828338289307
DET1,0.16832139263815016,0.10356848414141773
DEXI,-0.23009595748524259,-0.34487642786144335
DFFA,-0.11806761413077904,0.20986485255509546
DFFB,-0.38029055322558003,0.1725878539547132
DFNA5,-0.12594439247266753,-0.5627325533376908
DGAT1,-0.20640224590268907,-0.2628786156451115
DGAT2,0.26931612306691166,-0.2552657200511348
DGCR14,-0.19436397924886162,-0.037507489069477984
DGCR2,-0.09926581515144406,-0.49112111332888464
DGCR6,0.12482501363277443,-0.6155965329293709
DGCR8,-0.4497588299240993,0.13341554138580047
DGKA,0.2514028312667338,0.28151011396796655
DGKD,-0.16311297309292083,-0.13362842787440243
DGKE,0.2291854980841186,-0.21015684124438794
DGKH,0.2448618555195341,-0.2718692001755354
DGKK,0.34988498251369604,-0.025315126236529983
DGKQ,0.4983646445988503,0.17258648091703188
DGKZ,0.3489197394244048,0.03747982969000763
DGUOK,0.952268349424739,0.13867832080909226
DHCR24,0.25132306451016895,-0.14184366535011694
DHCR7,0.5000906002733947,-0.9536505418593277
DHDDS,-0.1321078019675932,0.1395213465743752
DHDH,0.6440820180706956,0.2566959818419039
DHFR,-0.09486554739016206,0.01035616007435003
DHODH,0.305774758767404,-0.4639337102784644
DHPS,0.2995686131988142,0.02099856433310876
DHRS1,0.8312378316792746,-0.021602254485211247
DHRS11,-0.38669350151045956,-0.5151300044553704
DHRS13,-0.14415240626127224,-0.3468734024982223
DHRS3,-0.0009411123023704837,-0.0596028658629999
DHRS4,0.6595794778318957,1.5485767594465774
DHRS7,0.4173118686810118,-0.03737313126048747
DHRS7B,0.10167271064166439,-0.07554590818975093
DHRS9,-0.06256357785970516,0.42557987691050864
DHTKD1,0.8349198005845073,-0.2765812533102401
DHX15,-0.2929347517052525,0.05192822055570634
DHX16,-0.035860067070460744,0.32559427198210233
DHX29,0.07133839921847418,-0.033307870942134166
DHX30,0.10648284939328079,0.09768583314116697
DHX32,-0.6073615436519226,0.08554629288323046
DHX33,-0.0641894319159233,-0.012764820756370643
DHX34,0.33524599300983393,0.01482602185772075
DHX35,0.07799395429250122,0.08140791103833456
DHX36,-0.29761322364762854,-0.4489183397838037
DHX37,-0.024115119110414085,0.3712894917187972
DHX38,0.06528882457368113,-0.3048246191183024
DHX40,-0.14848654385304894,-0.6129788968482321
DHX57,0.17094475273338228,0.0024011114145787715
DHX58,0.3804899397156756,0.2991658448034915
DHX8,0.23557450016140713,-0.38893793902019436
DHX9,-0.33849505438451555,0.18361626800982833
DIABLO,0.014452521787450046,0.07537540565383871
DIAP1,0.08060562545734662,-0.20925345957779573
DIAP2,-0.1946888588265714,0.19026168648395103
DIAP3,-0.4102369018158849,-0.11617366688597786
DICER1,0.20473798534039034,-0.5590767292148957
DIDO1,-0.016754817933014365,0.6341080968521484
DIEXF,-0.06620393697438676,0.3724982137045796
DIMT1,-0.08957553467267765,0.30600833292215457
DIP2A,0.4392740645159092,-0.1755637753053385
DIP2B,0.13494528203856992,-0.003877374241445075
DIP2C,0.2609619608248308,-0.13519303235903735
DIRAS1,0.20844493689844423,0.32787123425339304
DIRC2,-0.229904724747648,-0.24934548674581825
DIS3,0.16435488498830875,0.27222435391028643
DIS3L,0.17713663323977746,-0.3536098589514691
DIS3L2,-0.1640583447033266,0.14453259079473613
DISP1,0.0,0.42481223168867666
DIXDC1,0.8751155078372093,0.13136962931316143
DKC1,0.0167994751633751,-0.059647738055417676
DKK1,0.21550618740107488,-0.5449343287897348
DKK2,0.010754636118499769,0.19170781543899562
DKK3,0.265632714444634,-0.2512321042164296
DKKL1,0.08756603321803347,0.29019369991387256
DLAT,0.04675860716683555,-0.07497697237752465
DLC1,-0.06020717534462783,-0.3452405706144672
DLD,-0.125791152025033,-0.34271066975301245
DLEU7,0.02267036323331706,0.25567522305877377
DLG1,0.04550360763361461,-0.15885362827409732
DLG3,0.20554312886955683,-0.19567842922176748
DLG4,0.7027933534079369,0.41711691829109965
DLG5,-0.12670711366829135,-0.10322210800785392
DLGAP3,0.19383135267183338,0.32431538464172505
DLGAP4,0.2086226148534065,0.4557148458266487
DLGAP5,0.14664060903691567,-0.05528975481386045
DLK1,-0.4580218076719609,-0.244498782428882
DLK2,-0.021731720767909357,0.09334774538269469
DLL1,-0.21014211428013718,0.195831294685044
DLL3,0.3823205343096907,-0.1870440321472815
DLST,-0.24875439772578112,-0.3756905637845067
DLX2,0.034319192960056366,0.16100607761471514
DLX3,0.08800696608650099,0.6156370468368203
DMAP1,0.02368301504885295,0.22371097822482877
DMC1,0.3090794505913945,0.34005517319111567
DMD,-0.31062420624395326,-0.06406898623409085
DMKN,-0.061861505837292,0.25464247774682347
DMPK,-0.2223302813077317,0.41115084569375404
DMRT1,-0.018088320168409666,1.5613801864295742
DMRT3,-0.24888236600807623,0.07309826257087071
DMRTA2,-0.8144031647685934,-0.42542373889996377
DMRTB1,1.1126187832917762,-0.043717262620888375
DMRTC1B,-0.10370972739245699,-0.12147497619973335
DMRTC2,0.11779152764976564,-0.004306061176682308
DMTF1,-0.13951234806025958,-0.05357849422224792
DMWD,0.00910404007167287,-0.07907372310711835
DMXL1,-0.2675620418962166,-0.04896013270655164
DMXL2,0.25140026933254855,-0.10524588958944747
DNA2,0.3395998636085773,0.16943683876520943
DNAIC2,1.2186280086122006,0.28773069082153513
DNAJA1,-0.4783310338829754,0.22793829703422297
DNAJA2,-0.10542409469186609,-0.3958085181432187
DNAJA3,-0.07813729459973118,-0.3277796591003783
DNAJA4,-0.6159911773729237,-0.11099859116669064
DNAJB1,-0.03978467047023049,-0.19257711095678953
DNAJB11,-0.7499147257626291,-0.7358669844757113
DNAJB12,-0.24832996435470367,0.11529572351594908
DNAJB13,-0.009005677463819417,-0.1730388143014796
DNAJB14,0.4244034081039123,0.2568280957032023
DNAJB2,-0.14975162835360178,0.10395591903794088
DNAJB3,0.004143452740847486,0.39046877805711844
DNAJB4,-0.187152029101457,0.17679906175725124
DNAJB5,0.3359145153675027,-0.0804860368779976
DNAJB6,-0.15072152416288542,0.5573061578182905
DNAJB9,-0.9094636362741144,-0.35502156203902224
DNAJC1,-0.51062319589083,0.11262481589721851
DNAJC10,-0.5545823935021961,-0.20695076135166612
DNAJC11,-0.12080185584208714,0.3262352246748872
DNAJC12,0.4889235526249285,0.07137061679781809
DNAJC13,-0.08964018481992131,0.010477979698525708
DNAJC14,-0.40701206463799844,0.005250982648570712
DNAJC15,-0.2612979699724667,0.04388651286071088
DNAJC16,0.20540766758930173,-0.12091431582536005
DNAJC17,0.14075442574465757,0.08996676574840867
DNAJC18,0.07908457922622514,0.11350705474017975
DNAJC19,-0.06244950898953139,-0.21896879804219438
DNAJC2,-0.08898065085061102,0.18084458311135343
DNAJC21,0.15704645552875895,0.5544688120389063
DNAJC22,1.16455638050171,0.4258584855882659
DNAJC24,-0.8244369580916446,0.1710424679916609
DNAJC25,-0.41626089198480365,0.13461610536869761
DNAJC27,0.17423530825762423,-0.08737750107608244
DNAJC28,0.2149949558487082,-0.4046732661929835
DNAJC3,-0.3948360292121098,-0.3084172109596244
DNAJC30,0.092754876890639,-0.029273211420147494
DNAJC4,-0.10722435149504772,-0.029770871739447813
DNAJC5,-0.17222811828959728,0.2671084205400627
DNAJC5G,-0.7254237156044563,-0.3970522007585613
DNAJC6,-0.30074105116114813,-0.7730271426119835
DNAJC7,-0.1069383387487175,0.10640125199405581
DNAJC8,0.21966884631131744,0.03704304934656122
DNAJC9,-0.33120351038328355,-0.2604566402456028
DNASE1,0.09728255326686908,-0.06957406809960198
DNASE1L1,0.20929549896954336,0.3955659926972126
DNASE2A,0.3644680755140248,0.0783890502117357
DND1,-0.005414848375973946,-0.2860614748232555
DNER,-0.33834832728389336,-0.23161053946293098
DNLZ,-0.2316610205903613,0.40123864967079115
DNM1,0.8734981014030139,-0.023979979398209395
DNM1L,0.031691513774140034,-0.472456917916781
DNM2,-0.08201197898158696,0.18506861641452232
DNM3OS,0.0,0.003158034914912622
DNMBP,0.3426551985722921,0.19445940856201105
DNMT1,0.15099360352108082,0.3669614071110163
DNMT3A,5.106341907794729,1.736194335152403
DNMT3B,0.7316064521883678,-0.22440968132586203
DNMT3L,-0.2744415014810606,0.04615849025605279
DNPEP,0.34094484917493784,0.22186184405667486
DNTTIP1,-0.0685093150423075,0.3259477645216493
DNTTIP2,-0.08672627441298708,0.3567241769944385
DOC2A,0.3164466232689107,0.2200803383031058
DOC2G,0.6855307333326639,0.558871468662886
DOCK1,0.13797838472594703,0.11111541248150658
DOCK10,-0.11451706367071185,0.12487479207507096
DOCK11,-0.6064432064132936,0.054480620121063694
DOCK3,-0.17644093710402586,0.20542478701904776
DOCK4,-0.07573806691833007,-0.42006646534753656
DOCK5,0.33765598466936764,0.09983189764341027
DOCK6,0.6612566328327074,0.8448588657759126
DOCK7,-0.24566845166808493,0.08473508394588691
DOCK9,0.09066479379194758,-0.12536735756785644
DOHH,0.06666546758547387,0.3179946884491498
DOK1,0.3010635975404372,-0.08614545664171702
DOK2,-0.05207234883955891,0.034470935435234384
DOK4,0.3541769116463074,-0.11598908070353442
DOK5,-0.05996142863394871,0.38156818168706796
DOLK,-0.2654215489224505,0.41955125752427525
DOLPP1,-0.3198918698578117,0.0531212645088992
DONSON,-0.3215032758061387,-0.7810961349938945
DOPEY1,-0.29243797217570267,0.12407559307343163
DOPEY2,0.6072386721675418,-0.26295661364478606
DOS,0.7361867415348913,0.7554100794001708
DOT1L,0.08028088727994476,-0.03176245913442699
DPAGT1,-0.08803657709670176,0.2913848820624074
DPCD,0.5909887562321408,0.1753792363832356
DPCR1,-0.02480261652766269,-0.06684794227452207
DPEP3,-0.7269405174384458,0.08259532715658047
DPF1,-0.5869109088733633,-0.015318961065788894
DPF2,0.2900214870997706,0.2450384792304927
DPH1,-0.22972331186001949,-0.0878756754699026
DPH2,-0.03858515167396437,0.2802453534566758
DPH3,-0.2857191007966495,0.28473735859599225
DPH5,-0.0969864709164705,0.054736814383132604
DPM1,-0.14756586213950484,0.2122940974132579
DPM2,-0.02861648760283142,0.5026107341681678
DPM3,0.4095213326307059,0.0037203032041333017
DPP3,0.237646233540862,0.13102291736656468
DPP4,-0.035154861247883584,0.5832485770970783
DPP7,0.17446238522750068,0.02316188766505256
DPP8,0.08248800970039616,0.46746698713558477
DPP9,-0.17990683433155885,0.1169557797586247
DPPA2,-0.33879035389052703,-0.015072214114633553
DPPA3,-1.686832942647996,-1.4817924614062346
DPPA4,0.03342914828114285,-0.3802043063985412
DPPA5A,-0.32040324486905014,0.09985908225067952
DPT,-0.01952842482490249,0.11703942119021943
DPY19L1,-0.34361555746427364,-0.27737725602268704
DPY19L3,0.08117376050613467,-0.0712960400935101
DPY19L4,-0.08931067643840951,-0.12057760822639674
DPY30,0.3170957474087768,0.41548645338571255
DPYS,0.5821806463133914,-0.42808603353046903
DPYSL2,0.7450468591936041,-0.09330267856162644
DPYSL3,-0.48455926069649635,0.31397680736874456
DPYSL4,0.30690277179380976,-0.2529989847733449
DPYSL5,0.46206602743203185,-0.5286030564239188
DQX1,0.3024965668716866,0.06232659260352302
DR1,-0.5289442769743049,0.021173414099386
DRAM1,0.29592080672598065,-0.2825436189012023
DRAM2,-0.5419839357992071,-0.20236340580736423
DRAP1,0.07059577795782612,0.14000982068295276
DRD4,-0.10276780930321022,-0.34427460385055875
DRG1,0.11543556947483413,-0.18759243601237596
DRG2,0.2859142987747374,0.2547476744860857
DROSHA,-0.03717604953004994,0.012358119040854376
DSC2,-0.046042780548682716,-0.21316941535668787
DSCC1,-0.03793229949443644,0.33562913623409774
DSCR3,0.27716164408399235,-0.23301626092962913
DSE,0.12159302114727444,-0.12606206473224457
DSEL,-0.535816382993084,0.0722702864901621
DSG2,-0.020104813370692476,0.05494724359112402
DSN1,0.3481139888980227,-0.1905261504890734
DSP,-0.6208728462233655,-0.10852083497840703
DST,0.10706486513021618,0.30740233865237965
DSTN,0.20507525753722788,0.2353053179075273
DSTYK,-0.30537108532985235,-0.15921097096273762
DTD1,0.4035700601979668,0.11159454847688277
DTL,0.28232988018972893,0.012632426732044344
DTNA,0.12761986741125075,0.021333586255591452
DTNB,0.24441958069263414,-0.22521724497582607
DTNBP1,-0.08191820284734508,-0.07863134755075363
DTWD1,-0.11027786180422305,0.05612150502757629
DTWD2,-0.5175155495385022,-0.02308727065852212
DTX1,-0.0428186375166244,0.24321611887332129
DTX2,0.08480048149097463,0.15122066298338366
DTX3,0.8138484327640318,0.24749224070947218
DTX3L,0.0812429764695286,-0.02106161552782959
DTX4,0.09867267155943393,-0.06380337302434635
DTYMK,0.16739980836065627,0.6780895633720085
DUS1L,0.21698010428196302,0.14674717766277467
DUS3L,-0.23599445789232387,0.7594889300625125
DUS4L,0.6432656612480963,-0.14306051485788185
DUSP1,-0.10973204835140038,-0.04295937400291816
DUSP10,-0.05169789780212952,-0.11663771248134691
DUSP11,-0.47764809894618043,-0.5307059459107006
DUSP12,0.3511108513618124,0.3020257684801093
DUSP14,-0.2832299042585471,-0.0853840433328572
DUSP16,-0.3636993346134032,-0.7476609338115505
DUSP18,0.45072126786022765,-0.3752699416835694
DUSP19,-0.09905049506921992,0.12381871001397204
DUSP2,-0.46066316393830375,0.14694710583178305
DUSP22,0.06269569010624831,-0.15047620106088133
DUSP26,0.2846653602566759,-0.3385810338737527
DUSP27,-0.9422792830598561,0.9478380638140718
DUSP28,-0.16477577585054348,-0.024512997622276433
DUSP3,0.43961216676449544,-0.15470673629501075
DUSP4,0.4627324823983323,-0.09908243250295001
DUSP5,-0.5270772472895344,0.3122256751645254
DUSP6,-0.09093110159163409,0.2906954913633051
DUSP7,0.33155825548411855,0.1724687780381915
DUSP8,-0.3598252009784476,0.011656965727427249
DUSP9,0.027646536466383154,-0.06611172160203704
DUT,0.0496724394409771,0.6200806048134035
DVL1,0.09112357248270175,0.011949273424107787
DVL2,0.5058211233131731,-0.050567806728262
DVL3,-0.09649947055703523,-0.15854305207679698
DYM,0.22077005669181204,-0.10994386384046084
DYNC1H1,-0.075959983698211,-0.27474390317924335
DYNC1I2,-0.14027456197567822,-0.028956501101269794
DYNC1LI1,-0.047383723489055285,-0.05222878663547359
